id_interaccion,id_cliente,id_producto,fecha_interaccion,canal,aceptado
INT_004472,CLI_000850,PRD_0034,2025-05-08,Call Center,True
INT_004473,CLI_000875,PRD_0008,2024-10-15,Digital,True
INT_004474,CLI_000487,PRD_0039,2025-09-02,Sucursal,True
INT_004475,CLI_000227,PRD_0003,2024-12-08,Call Center,True
INT_004476,CLI_000221,PRD_0021,2025-09-06,Call Center,False
INT_004477,CLI_000605,PRD_0007,2025-01-12,Sucursal,False
INT_004478,CLI_000044,PRD_0043,2025-01-23,Digital,True
INT_004479,CLI_000474,PRD_0043,2024-10-23,Digital,True
INT_004480,CLI_000154,PRD_0021,2025-07-16,Digital,False
INT_004481,CLI_000152,PRD_0018,2025-04-27,Digital,True
INT_004482,CLI_000555,PRD_0049,2025-09-30,Call Center,False
INT_004483,CLI_000113,PRD_0006,2024-11-18,Digital,False
INT_004484,CLI_000811,PRD_0024,2025-08-06,Digital,False
INT_004485,CLI_000966,PRD_0023,2025-07-17,Sucursal,True
INT_004486,CLI_000366,PRD_0037,2025-08-03,Digital,False
INT_004487,CLI_000855,PRD_0033,2025-05-30,Digital,False
INT_004488,CLI_000198,PRD_0025,2025-02-03,Call Center,True
INT_004489,CLI_000849,PRD_0005,2025-01-18,App Móvil,True
INT_004490,CLI_000599,PRD_0003,2025-09-05,Digital,True
INT_004491,CLI_000954,PRD_0015,2025-05-03,Sucursal,False
INT_004492,CLI_000107,PRD_0034,2025-07-01,Call Center,False
INT_004493,CLI_000632,PRD_0002,2024-12-28,Sucursal,False
INT_004494,CLI_000639,PRD_0018,2024-11-24,Sucursal,True
INT_004495,CLI_000627,PRD_0039,2024-11-01,Sucursal,False
INT_004496,CLI_000099,PRD_0001,2025-02-24,Digital,True
INT_004497,CLI_000885,PRD_0036,2025-09-22,Sucursal,True
INT_004498,CLI_000039,PRD_0044,2024-11-01,Sucursal,True
INT_004499,CLI_000551,PRD_0010,2025-01-15,Sucursal,True
INT_004500,CLI_000518,PRD_0019,2024-12-28,Call Center,False
INT_004501,CLI_000064,PRD_0022,2025-01-31,Call Center,True
INT_004502,CLI_000389,PRD_0029,2024-10-27,Sucursal,False
INT_004503,CLI_000669,PRD_0022,2024-12-06,App Móvil,True
INT_004504,CLI_000525,PRD_0011,2024-10-27,App Móvil,False
INT_004505,CLI_000060,PRD_0039,2025-03-20,Sucursal,True
INT_004506,CLI_000948,PRD_0047,2025-08-10,App Móvil,False
INT_004507,CLI_000732,PRD_0027,2025-02-28,App Móvil,False
INT_004508,CLI_000853,PRD_0035,2025-05-11,Call Center,True
INT_004509,CLI_000108,PRD_0050,2024-12-19,Digital,False
INT_004510,CLI_000115,PRD_0031,2024-12-10,Sucursal,True
INT_004511,CLI_000387,PRD_0025,2024-11-07,Call Center,True
INT_004512,CLI_000347,PRD_0040,2024-11-01,Call Center,False
INT_004513,CLI_000739,PRD_0048,2025-09-12,Digital,False
INT_004514,CLI_000345,PRD_0025,2025-04-05,Digital,False
INT_004515,CLI_000333,PRD_0048,2025-02-06,Call Center,False
INT_004516,CLI_000008,PRD_0012,2025-02-11,App Móvil,False
INT_004517,CLI_000669,PRD_0008,2025-07-14,App Móvil,True
INT_004518,CLI_000976,PRD_0048,2025-01-19,Sucursal,False
INT_004519,CLI_000020,PRD_0022,2024-10-07,Digital,True
INT_004520,CLI_000213,PRD_0039,2025-01-14,App Móvil,False
INT_004521,CLI_000848,PRD_0017,2024-11-02,Call Center,True
INT_004522,CLI_000739,PRD_0020,2024-11-02,Digital,True
INT_004523,CLI_000923,PRD_0031,2025-04-13,Sucursal,False
INT_004524,CLI_000157,PRD_0004,2025-07-24,Sucursal,False
INT_004525,CLI_000985,PRD_0004,2024-10-31,App Móvil,False
INT_004526,CLI_000038,PRD_0012,2025-03-16,App Móvil,True
INT_004527,CLI_000477,PRD_0018,2024-11-07,Digital,True
INT_004528,CLI_000223,PRD_0019,2025-02-04,Digital,True
INT_004529,CLI_000838,PRD_0032,2025-07-03,Digital,False
INT_004530,CLI_000197,PRD_0013,2025-01-17,Call Center,False
INT_004531,CLI_000011,PRD_0044,2025-01-07,Call Center,False
INT_004532,CLI_000172,PRD_0010,2024-10-11,Digital,True
INT_004533,CLI_000597,PRD_0004,2024-12-10,Digital,True
INT_004534,CLI_000399,PRD_0017,2024-11-21,App Móvil,False
INT_004535,CLI_000605,PRD_0017,2025-08-30,Sucursal,False
INT_004536,CLI_000388,PRD_0037,2025-07-14,App Móvil,True
INT_004537,CLI_000152,PRD_0045,2024-10-28,Digital,True
INT_004538,CLI_000613,PRD_0006,2024-10-21,App Móvil,True
INT_004539,CLI_000017,PRD_0049,2025-06-07,App Móvil,True
INT_004540,CLI_000672,PRD_0001,2025-06-04,Digital,False
INT_004541,CLI_000292,PRD_0017,2025-07-06,Call Center,True
INT_004542,CLI_000425,PRD_0033,2025-03-21,Sucursal,False
INT_004543,CLI_000272,PRD_0023,2025-03-02,Call Center,False
INT_004544,CLI_000331,PRD_0012,2025-09-02,Call Center,False
INT_004545,CLI_000464,PRD_0013,2025-08-06,Call Center,False
INT_004546,CLI_000124,PRD_0038,2025-08-27,Digital,True
INT_004547,CLI_000656,PRD_0004,2025-03-26,Digital,True
INT_004548,CLI_000059,PRD_0003,2025-09-18,Sucursal,True
INT_004549,CLI_000207,PRD_0007,2025-04-22,App Móvil,False
INT_004550,CLI_000038,PRD_0031,2025-02-15,App Móvil,True
INT_004551,CLI_000833,PRD_0050,2024-11-11,Digital,True
INT_004552,CLI_000958,PRD_0007,2025-06-23,App Móvil,False
INT_004553,CLI_000009,PRD_0035,2025-01-25,Call Center,True
INT_004554,CLI_000721,PRD_0017,2025-05-10,Digital,False
INT_004555,CLI_000150,PRD_0017,2025-07-13,Sucursal,True
INT_004556,CLI_000332,PRD_0011,2025-01-06,Digital,False
INT_004557,CLI_000616,PRD_0007,2025-06-27,Call Center,False
INT_004558,CLI_000573,PRD_0003,2025-09-21,Call Center,True
INT_004559,CLI_000723,PRD_0043,2024-10-26,Digital,True
INT_004560,CLI_000147,PRD_0003,2025-09-16,Digital,True
INT_004561,CLI_000734,PRD_0016,2025-10-01,App Móvil,False
INT_004562,CLI_000347,PRD_0003,2025-03-09,Call Center,True
INT_004563,CLI_000330,PRD_0042,2025-08-28,Sucursal,False
INT_004564,CLI_000048,PRD_0033,2024-10-19,App Móvil,True
INT_004565,CLI_000645,PRD_0023,2024-11-09,Digital,False
INT_004566,CLI_000738,PRD_0026,2025-06-28,Call Center,False
INT_004567,CLI_000250,PRD_0008,2024-12-15,Sucursal,False
INT_004568,CLI_000185,PRD_0035,2025-01-20,Call Center,False
INT_004569,CLI_000687,PRD_0012,2024-11-21,Sucursal,True
INT_004570,CLI_000505,PRD_0002,2025-07-25,Digital,False
INT_004571,CLI_000129,PRD_0045,2025-02-21,App Móvil,False
INT_004572,CLI_000264,PRD_0045,2025-03-25,Sucursal,False
INT_004573,CLI_000452,PRD_0048,2024-12-16,Sucursal,False
INT_004574,CLI_000328,PRD_0028,2025-01-12,App Móvil,True
INT_004575,CLI_000695,PRD_0030,2025-08-04,App Móvil,True
INT_004576,CLI_000579,PRD_0020,2025-09-07,Digital,False
INT_004577,CLI_000007,PRD_0048,2025-04-17,Digital,False
INT_004578,CLI_000864,PRD_0019,2025-05-08,Digital,True
INT_004579,CLI_000940,PRD_0024,2025-05-28,Call Center,False
INT_004580,CLI_000557,PRD_0040,2025-04-03,Digital,True
INT_004581,CLI_000638,PRD_0011,2025-07-15,App Móvil,True
INT_004582,CLI_000136,PRD_0048,2025-08-26,Sucursal,False
INT_004583,CLI_000419,PRD_0015,2025-06-02,App Móvil,False
INT_004584,CLI_000778,PRD_0043,2024-11-25,Digital,False
INT_004585,CLI_000643,PRD_0020,2025-03-13,Sucursal,False
INT_004586,CLI_000739,PRD_0040,2024-12-28,Digital,False
INT_004587,CLI_000121,PRD_0018,2025-08-08,App Móvil,False
INT_004588,CLI_000081,PRD_0025,2025-05-22,Digital,False
INT_004589,CLI_000416,PRD_0031,2025-09-17,Sucursal,False
INT_004590,CLI_001000,PRD_0035,2025-05-23,Call Center,True
INT_004591,CLI_000262,PRD_0024,2025-09-03,App Móvil,True
INT_004592,CLI_000619,PRD_0040,2024-12-27,App Móvil,True
INT_004593,CLI_000792,PRD_0050,2025-04-18,Sucursal,False
INT_004594,CLI_000142,PRD_0006,2024-10-29,Call Center,False
INT_004595,CLI_000871,PRD_0014,2025-09-02,Digital,False
INT_004596,CLI_000390,PRD_0041,2025-08-27,Sucursal,True
INT_004597,CLI_000899,PRD_0038,2024-12-19,App Móvil,False
INT_004598,CLI_000904,PRD_0013,2024-10-09,Sucursal,False
INT_004599,CLI_000573,PRD_0002,2025-09-15,Call Center,False
INT_004600,CLI_000656,PRD_0045,2025-08-28,Digital,True
INT_004601,CLI_000091,PRD_0014,2024-12-01,Digital,False
INT_004602,CLI_000071,PRD_0014,2025-08-23,App Móvil,False
INT_004603,CLI_000271,PRD_0044,2025-01-31,App Móvil,False
INT_004604,CLI_000541,PRD_0018,2025-05-18,Sucursal,False
INT_004605,CLI_000941,PRD_0042,2025-08-11,Sucursal,False
INT_004606,CLI_000861,PRD_0032,2025-01-17,Sucursal,True
INT_004607,CLI_000608,PRD_0017,2025-04-07,Call Center,True
INT_004608,CLI_000287,PRD_0022,2025-05-01,Sucursal,True
INT_004609,CLI_000506,PRD_0035,2025-06-09,App Móvil,False
INT_004610,CLI_000916,PRD_0037,2025-09-05,App Móvil,True
INT_004611,CLI_000660,PRD_0017,2025-06-25,Sucursal,True
INT_004612,CLI_000511,PRD_0026,2025-03-23,App Móvil,False
INT_004613,CLI_000697,PRD_0013,2025-09-24,Sucursal,False
INT_004614,CLI_000314,PRD_0002,2025-09-07,Digital,False
INT_004615,CLI_000659,PRD_0012,2025-03-24,Call Center,True
INT_004616,CLI_000118,PRD_0010,2025-02-25,Call Center,False
INT_004617,CLI_000659,PRD_0018,2024-12-26,Call Center,False
INT_004618,CLI_000967,PRD_0008,2025-02-21,Digital,True
INT_004619,CLI_000614,PRD_0041,2024-11-22,Sucursal,True
INT_004620,CLI_000652,PRD_0011,2025-03-29,Sucursal,False
INT_004621,CLI_000430,PRD_0014,2025-04-11,Digital,True
INT_004622,CLI_000226,PRD_0020,2025-09-04,Digital,False
INT_004623,CLI_000360,PRD_0043,2025-08-17,Digital,True
INT_004624,CLI_000155,PRD_0036,2025-06-09,App Móvil,False
INT_004625,CLI_000283,PRD_0041,2025-01-02,Call Center,True
INT_004626,CLI_000486,PRD_0002,2025-09-26,Sucursal,False
INT_004627,CLI_000809,PRD_0009,2025-05-29,App Móvil,False
INT_004628,CLI_000898,PRD_0006,2025-08-25,Digital,False
INT_004629,CLI_000257,PRD_0040,2025-02-21,Sucursal,True
INT_004630,CLI_000256,PRD_0026,2025-09-11,Call Center,True
INT_004631,CLI_000920,PRD_0007,2024-11-29,Digital,True
INT_004632,CLI_000427,PRD_0045,2025-05-31,App Móvil,False
INT_004633,CLI_000176,PRD_0024,2025-07-29,Call Center,False
INT_004634,CLI_000364,PRD_0014,2025-01-31,Sucursal,False
INT_004635,CLI_000443,PRD_0027,2024-11-01,Call Center,False
INT_004636,CLI_000474,PRD_0002,2025-05-28,Digital,True
INT_004637,CLI_000314,PRD_0037,2025-06-20,Digital,False
INT_004638,CLI_000787,PRD_0003,2025-04-04,App Móvil,False
INT_004639,CLI_000121,PRD_0012,2025-06-13,App Móvil,False
INT_004640,CLI_000116,PRD_0019,2025-05-02,Digital,False
INT_004641,CLI_000263,PRD_0011,2024-12-25,Sucursal,False
INT_004642,CLI_000548,PRD_0030,2024-11-03,Call Center,True
INT_004643,CLI_000730,PRD_0040,2025-05-20,App Móvil,True
INT_004644,CLI_000670,PRD_0023,2024-12-30,App Móvil,True
INT_004645,CLI_000132,PRD_0039,2025-09-06,Call Center,False
INT_004646,CLI_000703,PRD_0034,2025-03-07,Sucursal,True
INT_004647,CLI_000400,PRD_0035,2024-11-19,Sucursal,False
INT_004648,CLI_000465,PRD_0011,2025-08-24,Digital,False
INT_004649,CLI_000062,PRD_0016,2025-07-25,App Móvil,True
INT_004650,CLI_000225,PRD_0013,2025-01-10,Sucursal,False
INT_004651,CLI_000853,PRD_0043,2024-12-24,Call Center,True
INT_004652,CLI_000089,PRD_0022,2025-03-27,App Móvil,True
INT_004653,CLI_000827,PRD_0024,2025-07-23,Digital,False
INT_004654,CLI_000052,PRD_0043,2025-06-05,Call Center,True
INT_004655,CLI_000986,PRD_0011,2024-11-05,Call Center,False
INT_004656,CLI_000998,PRD_0026,2025-08-06,Call Center,False
INT_004657,CLI_000800,PRD_0002,2025-09-16,Call Center,True
INT_004658,CLI_000523,PRD_0040,2024-12-06,Digital,True
INT_004659,CLI_000978,PRD_0018,2025-08-21,Call Center,True
INT_004660,CLI_000205,PRD_0030,2024-11-25,Sucursal,True
INT_004661,CLI_000491,PRD_0006,2025-09-24,Sucursal,True
INT_004662,CLI_000923,PRD_0049,2025-03-21,Sucursal,False
INT_004663,CLI_000424,PRD_0045,2025-06-11,App Móvil,False
INT_004664,CLI_000003,PRD_0012,2025-07-01,Digital,True
INT_004665,CLI_000503,PRD_0038,2025-01-04,Digital,False
INT_004666,CLI_000102,PRD_0042,2025-04-30,App Móvil,True
INT_004667,CLI_000801,PRD_0012,2025-04-08,App Móvil,True
INT_004668,CLI_000489,PRD_0045,2024-11-26,Digital,False
INT_004669,CLI_000549,PRD_0009,2025-04-14,App Móvil,False
INT_004670,CLI_000874,PRD_0021,2025-05-22,Sucursal,False
INT_004671,CLI_000790,PRD_0027,2024-12-05,App Móvil,False
INT_004672,CLI_000094,PRD_0002,2025-09-19,App Móvil,True
INT_004673,CLI_000523,PRD_0004,2024-11-19,Digital,False
INT_004674,CLI_000339,PRD_0041,2025-02-27,Call Center,True
INT_004675,CLI_000705,PRD_0041,2025-09-04,Call Center,False
INT_004676,CLI_000865,PRD_0016,2024-12-24,Sucursal,False
INT_004677,CLI_000838,PRD_0046,2024-10-21,Digital,True
INT_004678,CLI_000462,PRD_0024,2025-01-03,Sucursal,True
INT_004679,CLI_000541,PRD_0020,2024-12-14,Sucursal,False
INT_004680,CLI_000827,PRD_0030,2025-01-11,Digital,False
INT_004681,CLI_000409,PRD_0004,2025-03-22,Call Center,False
INT_004682,CLI_000055,PRD_0027,2025-06-04,Digital,False
INT_004683,CLI_000546,PRD_0001,2025-09-26,Sucursal,True
INT_004684,CLI_000599,PRD_0013,2024-10-19,Digital,True
INT_004685,CLI_000148,PRD_0047,2025-08-21,Sucursal,False
INT_004686,CLI_000216,PRD_0018,2024-12-30,App Móvil,False
INT_004687,CLI_000750,PRD_0022,2024-12-15,App Móvil,True
INT_004688,CLI_000770,PRD_0029,2024-11-22,Digital,False
INT_004689,CLI_000091,PRD_0046,2025-05-19,Digital,True
INT_004690,CLI_000112,PRD_0040,2024-11-03,Digital,False
INT_004691,CLI_000841,PRD_0009,2024-11-26,Call Center,False
INT_004692,CLI_000758,PRD_0050,2025-04-29,Digital,True
INT_004693,CLI_000986,PRD_0022,2025-04-22,Call Center,False
INT_004694,CLI_000334,PRD_0036,2025-07-04,Sucursal,False
INT_004695,CLI_000533,PRD_0036,2025-09-25,Sucursal,False
INT_004696,CLI_000534,PRD_0018,2025-02-07,Digital,False
INT_004697,CLI_000317,PRD_0010,2025-04-03,App Móvil,True
INT_004698,CLI_000619,PRD_0021,2024-12-23,App Móvil,False
INT_004699,CLI_000239,PRD_0045,2025-09-04,App Móvil,True
INT_004700,CLI_000281,PRD_0001,2025-08-24,Sucursal,False
INT_004701,CLI_000049,PRD_0015,2024-11-25,App Móvil,True
INT_004702,CLI_000600,PRD_0020,2025-09-01,Sucursal,True
INT_004703,CLI_000285,PRD_0028,2025-05-24,Sucursal,False
INT_004704,CLI_000819,PRD_0033,2025-05-15,Sucursal,False
INT_004705,CLI_000705,PRD_0008,2025-01-23,Call Center,True
INT_004706,CLI_000279,PRD_0025,2024-11-15,App Móvil,True
INT_004707,CLI_000666,PRD_0011,2024-11-21,App Móvil,True
INT_004708,CLI_000225,PRD_0017,2025-06-06,Sucursal,False
INT_004709,CLI_000432,PRD_0045,2025-09-14,Call Center,True
INT_004710,CLI_000827,PRD_0021,2025-01-17,Digital,True
INT_004711,CLI_000414,PRD_0013,2024-12-11,Digital,False
INT_004712,CLI_000069,PRD_0013,2024-12-24,App Móvil,True
INT_004713,CLI_000693,PRD_0040,2025-09-02,Sucursal,False
INT_004714,CLI_000194,PRD_0047,2025-05-24,App Móvil,False
INT_004715,CLI_000938,PRD_0028,2025-09-25,App Móvil,False
INT_004716,CLI_000052,PRD_0037,2025-04-06,Call Center,False
INT_004717,CLI_000987,PRD_0046,2025-09-11,Call Center,False
INT_004718,CLI_000463,PRD_0034,2025-04-07,App Móvil,False
INT_004719,CLI_000038,PRD_0043,2025-01-17,App Móvil,True
INT_004720,CLI_000441,PRD_0049,2025-01-15,Digital,True
INT_004721,CLI_000522,PRD_0019,2025-06-21,Call Center,True
INT_004722,CLI_000275,PRD_0014,2025-03-27,App Móvil,True
INT_004723,CLI_000677,PRD_0019,2024-10-20,Digital,False
INT_004724,CLI_000447,PRD_0023,2024-11-09,Call Center,False
INT_004725,CLI_000393,PRD_0038,2025-05-12,App Móvil,True
INT_004726,CLI_000848,PRD_0050,2025-04-19,Call Center,True
INT_004727,CLI_000640,PRD_0023,2025-04-02,App Móvil,False
INT_004728,CLI_000166,PRD_0025,2025-03-09,Sucursal,False
INT_004729,CLI_000095,PRD_0031,2025-03-26,Sucursal,False
INT_004730,CLI_000182,PRD_0029,2025-05-06,Call Center,True
INT_004731,CLI_000932,PRD_0037,2025-07-13,Sucursal,False
INT_004732,CLI_000904,PRD_0037,2025-05-08,Sucursal,True
INT_004733,CLI_000423,PRD_0004,2024-12-05,Digital,False
INT_004734,CLI_000729,PRD_0002,2024-11-26,Digital,True
INT_004735,CLI_000318,PRD_0048,2025-04-26,Sucursal,True
INT_004736,CLI_000674,PRD_0001,2025-01-16,Call Center,False
INT_004737,CLI_000687,PRD_0009,2024-10-04,Sucursal,False
INT_004738,CLI_000433,PRD_0003,2025-06-15,App Móvil,True
INT_004739,CLI_000010,PRD_0044,2024-12-09,Sucursal,False
INT_004740,CLI_000283,PRD_0038,2025-07-19,Call Center,True
INT_004741,CLI_000634,PRD_0049,2024-11-05,Sucursal,True
INT_004742,CLI_000117,PRD_0049,2025-08-25,App Móvil,True
INT_004743,CLI_000545,PRD_0029,2025-06-11,Digital,False
INT_004744,CLI_000663,PRD_0017,2024-12-13,Digital,False
INT_004745,CLI_000431,PRD_0025,2025-03-03,Call Center,False
INT_004746,CLI_000328,PRD_0043,2025-08-02,App Móvil,False
INT_004747,CLI_000090,PRD_0007,2025-01-06,Digital,False
INT_004748,CLI_000733,PRD_0019,2024-11-27,Call Center,False
INT_004749,CLI_000149,PRD_0046,2025-01-08,Call Center,True
INT_004750,CLI_000836,PRD_0030,2025-04-24,Sucursal,False
INT_004751,CLI_000991,PRD_0024,2024-12-13,App Móvil,False
INT_004752,CLI_000415,PRD_0039,2025-06-01,Call Center,True
INT_004753,CLI_000687,PRD_0030,2025-04-01,Sucursal,True
INT_004754,CLI_000616,PRD_0017,2025-04-25,Call Center,True
INT_004755,CLI_000326,PRD_0048,2025-08-05,Sucursal,False
INT_004756,CLI_000314,PRD_0022,2025-02-18,Digital,False
INT_004757,CLI_000421,PRD_0046,2025-03-08,Sucursal,False
INT_004758,CLI_000278,PRD_0002,2025-04-06,App Móvil,True
INT_004759,CLI_000010,PRD_0043,2025-08-25,Sucursal,False
INT_004760,CLI_000547,PRD_0038,2024-11-03,Digital,False
INT_004761,CLI_000669,PRD_0025,2025-06-08,App Móvil,True
INT_004762,CLI_000464,PRD_0018,2025-03-03,Call Center,False
INT_004763,CLI_000695,PRD_0026,2025-07-31,App Móvil,True
INT_004764,CLI_000312,PRD_0002,2025-05-31,Digital,False
INT_004765,CLI_000415,PRD_0027,2025-03-09,Call Center,False
INT_004766,CLI_000956,PRD_0015,2024-10-28,Call Center,False
INT_004767,CLI_000997,PRD_0015,2025-05-23,App Móvil,True
INT_004768,CLI_000430,PRD_0006,2025-04-12,Digital,False
INT_004769,CLI_000955,PRD_0008,2025-08-23,Sucursal,True
INT_004770,CLI_000738,PRD_0009,2025-01-18,Call Center,False
INT_004771,CLI_000313,PRD_0012,2024-12-13,App Móvil,False
INT_004772,CLI_000101,PRD_0023,2025-06-24,App Móvil,True
INT_004773,CLI_000622,PRD_0050,2025-02-13,App Móvil,False
INT_004774,CLI_000249,PRD_0021,2025-08-03,Digital,True
INT_004775,CLI_000354,PRD_0032,2024-12-24,Digital,True
INT_004776,CLI_000801,PRD_0011,2025-02-05,App Móvil,False
INT_004777,CLI_000938,PRD_0017,2025-07-31,App Móvil,False
INT_004778,CLI_000999,PRD_0041,2025-02-25,App Móvil,False
INT_004779,CLI_000720,PRD_0038,2025-07-10,App Móvil,True
INT_004780,CLI_000898,PRD_0007,2025-07-28,Digital,False
INT_004781,CLI_000743,PRD_0028,2025-01-05,Sucursal,False
INT_004782,CLI_000440,PRD_0008,2025-03-01,Digital,False
INT_004783,CLI_000107,PRD_0040,2025-03-12,Call Center,True
INT_004784,CLI_000998,PRD_0005,2025-06-02,Call Center,False
INT_004785,CLI_000284,PRD_0025,2025-08-04,Call Center,False
INT_004786,CLI_000787,PRD_0035,2025-04-14,App Móvil,True
INT_004787,CLI_000458,PRD_0007,2024-11-22,Call Center,False
INT_004788,CLI_000936,PRD_0011,2025-09-10,Digital,True
INT_004789,CLI_000096,PRD_0030,2025-04-05,Sucursal,True
INT_004790,CLI_000242,PRD_0035,2025-03-08,App Móvil,False
INT_004791,CLI_000210,PRD_0023,2025-02-22,App Móvil,True
INT_004792,CLI_000188,PRD_0032,2025-02-01,App Móvil,True
INT_004793,CLI_000223,PRD_0016,2025-07-02,Digital,False
INT_004794,CLI_000363,PRD_0013,2024-12-06,App Móvil,False
INT_004795,CLI_000353,PRD_0025,2025-01-16,Call Center,False
INT_004796,CLI_000633,PRD_0041,2025-09-30,Digital,True
INT_004797,CLI_000401,PRD_0022,2025-03-28,Sucursal,True
INT_004798,CLI_000023,PRD_0043,2025-02-13,Digital,False
INT_004799,CLI_000835,PRD_0002,2025-02-21,Sucursal,True
INT_004800,CLI_000680,PRD_0023,2024-12-06,Digital,True
INT_004801,CLI_000054,PRD_0039,2025-08-15,App Móvil,False
INT_004802,CLI_000702,PRD_0025,2025-01-24,App Móvil,True
INT_004803,CLI_000396,PRD_0036,2024-12-19,Sucursal,False
INT_004804,CLI_000741,PRD_0003,2025-01-08,Sucursal,False
INT_004805,CLI_000885,PRD_0043,2025-02-27,Sucursal,False
INT_004806,CLI_000994,PRD_0016,2025-03-21,App Móvil,True
INT_004807,CLI_000059,PRD_0028,2025-07-04,Sucursal,True
INT_004808,CLI_000532,PRD_0021,2025-09-12,Call Center,False
INT_004809,CLI_000738,PRD_0032,2025-06-18,Call Center,False
INT_004810,CLI_000377,PRD_0032,2025-05-14,Call Center,False
INT_004811,CLI_000152,PRD_0026,2024-11-22,Digital,False
INT_004812,CLI_000951,PRD_0018,2025-04-09,Call Center,True
INT_004813,CLI_000071,PRD_0043,2025-08-04,App Móvil,True
INT_004814,CLI_000602,PRD_0003,2025-01-27,Digital,True
INT_004815,CLI_000969,PRD_0018,2025-07-09,Sucursal,False
INT_004816,CLI_000788,PRD_0005,2025-05-24,App Móvil,True
INT_004817,CLI_000278,PRD_0038,2025-08-10,App Móvil,False
INT_004818,CLI_000858,PRD_0014,2024-10-27,Call Center,False
INT_004819,CLI_000827,PRD_0006,2025-08-15,Digital,True
INT_004820,CLI_000351,PRD_0036,2025-01-16,App Móvil,True
INT_004821,CLI_000639,PRD_0008,2025-09-19,Sucursal,False
INT_004822,CLI_000138,PRD_0036,2025-09-13,Sucursal,False
INT_004823,CLI_000893,PRD_0004,2024-12-31,Sucursal,False
INT_004824,CLI_000695,PRD_0021,2025-06-26,App Móvil,True
INT_004825,CLI_000636,PRD_0015,2025-09-20,App Móvil,True
INT_004826,CLI_000782,PRD_0048,2025-05-12,Call Center,False
INT_004827,CLI_000506,PRD_0043,2024-12-15,App Móvil,False
INT_004828,CLI_000812,PRD_0002,2025-02-18,App Móvil,False
INT_004829,CLI_000904,PRD_0047,2025-02-13,Sucursal,False
INT_004830,CLI_000930,PRD_0048,2025-08-08,App Móvil,True
INT_004831,CLI_000514,PRD_0027,2025-08-03,Sucursal,False
INT_004832,CLI_000836,PRD_0004,2025-02-24,Sucursal,False
INT_004833,CLI_000199,PRD_0048,2025-08-20,Call Center,False
INT_004834,CLI_000448,PRD_0035,2025-05-14,Call Center,False
INT_004835,CLI_000128,PRD_0026,2025-08-05,Call Center,False
INT_004836,CLI_000383,PRD_0050,2025-08-24,Call Center,False
INT_004837,CLI_000232,PRD_0018,2025-06-12,Call Center,False
INT_004838,CLI_000871,PRD_0024,2025-04-19,Digital,False
INT_004839,CLI_000775,PRD_0016,2025-04-15,Call Center,True
INT_004840,CLI_000780,PRD_0017,2024-11-15,App Móvil,True
INT_004841,CLI_000762,PRD_0049,2024-10-24,Call Center,False
INT_004842,CLI_000419,PRD_0035,2024-10-07,App Móvil,False
INT_004843,CLI_000236,PRD_0002,2025-09-14,Call Center,False
INT_004844,CLI_000812,PRD_0040,2024-10-07,App Móvil,False
INT_004845,CLI_000792,PRD_0021,2025-04-24,Sucursal,False
INT_004846,CLI_000391,PRD_0035,2024-12-22,Sucursal,True
