id_interaccion,id_cliente,id_producto,fecha_interaccion,canal,aceptado,segmento
INT_004319,CLI_000323,PRD_0007,2025-01-13,Digital,False,Classic
INT_004320,CLI_000342,PRD_0033,2025-04-27,App Móvil,False,Classic
INT_004321,CLI_000079,PRD_0024,2024-11-02,Digital,False,Classic
INT_004322,CLI_000629,PRD_0020,2025-01-18,Digital,True,Premium
INT_004323,CLI_000966,PRD_0044,2025-07-29,Sucursal,True,Classic
INT_004324,CLI_000758,PRD_0012,2025-03-31,Digital,True,Classic
INT_004325,CLI_000643,PRD_0047,2025-02-14,Sucursal,True,Classic
INT_004326,CLI_000690,PRD_0024,2025-01-14,Sucursal,False,Premium
INT_004327,CLI_000776,PRD_0027,2025-03-13,App Móvil,True,Premium
INT_004328,CLI_000118,PRD_0037,2025-05-14,Call Center,True,Premium
INT_004329,CLI_000445,PRD_0039,2024-10-17,Sucursal,False,Basic
INT_004330,CLI_000795,PRD_0007,2024-12-12,App Móvil,True,Premium
INT_004331,CLI_000971,PRD_0032,2025-07-20,Digital,False,Classic
INT_004332,CLI_000512,PRD_0027,2025-08-10,Digital,False,Classic
INT_004333,CLI_000517,PRD_0043,2025-06-02,Call Center,False,Classic
INT_004334,CLI_000462,PRD_0015,2025-02-10,Sucursal,True,Classic
INT_004335,CLI_000202,PRD_0034,2025-09-19,Digital,True,Premium
INT_004336,CLI_000742,PRD_0026,2025-01-05,Sucursal,False,Classic
INT_004337,CLI_000783,PRD_0033,2025-05-21,Call Center,False,Classic
INT_004338,CLI_000930,PRD_0048,2024-12-26,App Móvil,True,Classic
INT_004339,CLI_000095,PRD_0006,2025-02-25,Sucursal,True,Basic
INT_004340,CLI_000001,PRD_0040,2025-03-14,Digital,True,Classic
INT_004341,CLI_000589,PRD_0019,2025-01-16,Call Center,True,Premium
INT_004342,CLI_000064,PRD_0001,2025-02-20,Call Center,True,Classic
INT_004343,CLI_000809,PRD_0024,2025-08-14,App Móvil,True,Classic
INT_004344,CLI_000043,PRD_0021,2025-03-22,Sucursal,True,Premium
INT_004345,CLI_000827,PRD_0045,2025-03-01,Digital,False,Classic
INT_004346,CLI_000462,PRD_0002,2025-06-29,Sucursal,True,Classic
INT_004347,CLI_000781,PRD_0046,2024-12-03,Call Center,True,Classic
INT_004348,CLI_000721,PRD_0027,2024-11-26,Digital,False,Basic
INT_004349,CLI_000184,PRD_0020,2025-02-24,Call Center,False,Basic
INT_004350,CLI_000770,PRD_0010,2025-09-08,Digital,True,Basic
INT_004351,CLI_000951,PRD_0046,2025-08-08,Call Center,False,Classic
INT_004352,CLI_000323,PRD_0044,2025-09-06,Digital,True,Classic
INT_004353,CLI_000830,PRD_0008,2024-12-13,App Móvil,False,Classic
INT_004354,CLI_000738,PRD_0029,2025-08-31,Call Center,False,Basic
INT_004355,CLI_000432,PRD_0035,2025-05-15,Call Center,False,Basic
INT_004356,CLI_000762,PRD_0007,2024-11-20,Call Center,True,Classic
INT_004357,CLI_000534,PRD_0006,2025-03-10,Digital,False,Classic
INT_004358,CLI_000166,PRD_0016,2025-08-13,Sucursal,False,Basic
INT_004359,CLI_000548,PRD_0028,2024-10-14,Call Center,True,Classic
INT_004360,CLI_000807,PRD_0032,2025-06-20,Sucursal,False,Basic
INT_004361,CLI_000045,PRD_0001,2025-06-21,Digital,True,Classic
INT_004362,CLI_000259,PRD_0042,2025-05-09,Sucursal,True,Classic
INT_004363,CLI_000397,PRD_0031,2025-05-09,Call Center,False,Basic
INT_004364,CLI_000430,PRD_0021,2025-08-16,Digital,False,Premium
INT_004365,CLI_000640,PRD_0032,2024-10-10,App Móvil,True,Classic
INT_004366,CLI_000858,PRD_0036,2025-04-30,Call Center,False,Classic
INT_004367,CLI_000912,PRD_0045,2024-10-16,Sucursal,False,Classic
INT_004368,CLI_000382,PRD_0005,2025-04-25,App Móvil,True,Classic
INT_004369,CLI_000187,PRD_0050,2025-07-10,Sucursal,False,Basic
INT_004370,CLI_000643,PRD_0035,2025-02-12,Sucursal,True,Classic
INT_004371,CLI_000661,PRD_0041,2025-09-27,App Móvil,True,Classic
INT_004372,CLI_000321,PRD_0036,2025-02-26,App Móvil,False,Classic
INT_004373,CLI_000039,PRD_0043,2025-07-05,Sucursal,True,Classic
INT_004374,CLI_000390,PRD_0024,2025-08-25,Sucursal,False,Basic
INT_004375,CLI_000662,PRD_0029,2025-09-29,App Móvil,True,Basic
INT_004376,CLI_000182,PRD_0002,2025-02-03,Call Center,True,Premium
INT_004377,CLI_000798,PRD_0048,2025-01-26,Sucursal,False,Classic
INT_004378,CLI_000257,PRD_0040,2025-02-04,Sucursal,False,Basic
INT_004379,CLI_000748,PRD_0029,2025-09-25,Digital,True,Classic
INT_004380,CLI_000518,PRD_0042,2025-05-08,Call Center,False,Basic
INT_004381,CLI_000439,PRD_0003,2025-01-08,Sucursal,False,Basic
INT_004382,CLI_000228,PRD_0012,2025-07-20,App Móvil,False,Classic
INT_004383,CLI_000136,PRD_0009,2025-08-13,Sucursal,False,Classic
INT_004384,CLI_000071,PRD_0002,2025-04-15,App Móvil,False,Basic
INT_004385,CLI_000599,PRD_0029,2025-04-07,Digital,True,Premium
INT_004386,CLI_000074,PRD_0035,2025-05-25,Call Center,False,Basic
INT_004387,CLI_000687,PRD_0043,2025-05-27,Sucursal,False,Classic
INT_004388,CLI_000984,PRD_0012,2025-09-27,Call Center,True,Premium
INT_004389,CLI_000708,PRD_0049,2025-05-02,Call Center,False,Basic
INT_004390,CLI_000560,PRD_0043,2025-01-11,Digital,False,Classic
INT_004391,CLI_000109,PRD_0028,2024-12-02,Digital,False,Classic
INT_004392,CLI_000594,PRD_0003,2025-05-18,App Móvil,False,Classic
INT_004393,CLI_000198,PRD_0045,2024-11-10,Call Center,False,Basic
INT_004394,CLI_000123,PRD_0004,2025-03-07,Digital,True,Classic
INT_004395,CLI_000505,PRD_0038,2024-10-31,Digital,False,Classic
INT_004396,CLI_000070,PRD_0036,2025-04-04,Sucursal,False,Basic
INT_004397,CLI_000682,PRD_0002,2025-05-31,Digital,False,Classic
INT_004398,CLI_000823,PRD_0019,2024-10-12,Call Center,False,Classic
INT_004399,CLI_000929,PRD_0016,2025-04-02,App Móvil,False,Classic
INT_004400,CLI_000727,PRD_0008,2025-08-19,App Móvil,True,Premium
INT_004401,CLI_000425,PRD_0032,2025-03-24,Sucursal,True,Premium
INT_004402,CLI_000880,PRD_0008,2025-05-16,App Móvil,False,Classic
INT_004403,CLI_000493,PRD_0035,2024-10-21,Call Center,False,Classic
INT_004404,CLI_000085,PRD_0049,2025-02-15,App Móvil,False,Classic
INT_004405,CLI_000162,PRD_0002,2025-01-07,Digital,False,Classic
INT_004406,CLI_000681,PRD_0042,2024-10-21,Call Center,True,Basic
INT_004407,CLI_000663,PRD_0001,2025-04-17,Digital,True,Classic
INT_004408,CLI_000573,PRD_0015,2025-03-04,Call Center,True,Classic
INT_004409,CLI_000971,PRD_0047,2025-05-15,Digital,False,Classic
INT_004410,CLI_000319,PRD_0047,2025-09-12,App Móvil,True,Premium
INT_004411,CLI_000241,PRD_0023,2024-10-09,Digital,False,Basic
INT_004412,CLI_000417,PRD_0028,2024-11-24,Sucursal,True,Classic
INT_004413,CLI_000378,PRD_0022,2025-02-13,App Móvil,True,Premium
INT_004414,CLI_000785,PRD_0022,2025-04-09,Sucursal,True,Premium
INT_004415,CLI_000449,PRD_0019,2025-09-29,App Móvil,True,Classic
INT_004416,CLI_000762,PRD_0019,2024-10-18,Call Center,False,Classic
INT_004417,CLI_000419,PRD_0035,2024-10-20,App Móvil,True,Classic
INT_004418,CLI_000306,PRD_0010,2025-05-08,Sucursal,True,Basic
INT_004419,CLI_000148,PRD_0042,2024-10-28,Sucursal,False,Classic
INT_004420,CLI_000675,PRD_0006,2025-01-27,Call Center,True,Classic
INT_004421,CLI_000719,PRD_0023,2025-05-06,Sucursal,True,Premium
INT_004422,CLI_000015,PRD_0036,2025-09-13,Call Center,True,Premium
INT_004423,CLI_000278,PRD_0022,2024-12-04,App Móvil,True,Classic
INT_004424,CLI_000675,PRD_0012,2025-01-26,Call Center,True,Classic
INT_004425,CLI_001000,PRD_0010,2025-02-25,Call Center,True,Classic
INT_004426,CLI_000902,PRD_0001,2025-10-03,Call Center,True,Premium
INT_004427,CLI_000637,PRD_0007,2025-07-25,Sucursal,True,Classic
INT_004428,CLI_000625,PRD_0007,2025-05-11,Call Center,True,Classic
INT_004429,CLI_000502,PRD_0009,2025-01-19,Call Center,False,Classic
INT_004430,CLI_000651,PRD_0019,2024-12-20,Digital,False,Premium
INT_004431,CLI_000278,PRD_0019,2025-08-20,App Móvil,True,Classic
INT_004432,CLI_000780,PRD_0019,2025-07-22,App Móvil,False,Classic
INT_004433,CLI_000088,PRD_0002,2025-06-25,App Móvil,False,Classic
INT_004434,CLI_000797,PRD_0020,2025-08-23,App Móvil,False,Basic
INT_004435,CLI_000904,PRD_0029,2025-09-17,Sucursal,True,Classic
INT_004436,CLI_000531,PRD_0007,2025-04-05,Call Center,False,Basic
INT_004437,CLI_000258,PRD_0035,2024-10-21,Digital,True,Classic
INT_004438,CLI_000368,PRD_0009,2025-03-01,App Móvil,False,Basic
INT_004439,CLI_000630,PRD_0031,2025-08-14,Sucursal,False,Classic
INT_004440,CLI_000091,PRD_0046,2025-05-02,Digital,False,Premium
INT_004441,CLI_000052,PRD_0016,2025-07-07,Call Center,False,Basic
INT_004442,CLI_000265,PRD_0045,2024-10-21,Call Center,False,Basic
INT_004443,CLI_000966,PRD_0020,2024-12-11,Sucursal,False,Classic
INT_004444,CLI_000758,PRD_0002,2025-06-23,Digital,True,Classic
INT_004445,CLI_000611,PRD_0008,2025-03-04,Call Center,True,Premium
INT_004446,CLI_000978,PRD_0035,2025-05-02,Call Center,True,Premium
INT_004447,CLI_000269,PRD_0034,2025-05-04,Digital,True,Classic
INT_004448,CLI_000881,PRD_0021,2024-11-16,Sucursal,False,Classic
INT_004449,CLI_000549,PRD_0043,2025-07-02,App Móvil,True,Classic
INT_004450,CLI_000972,PRD_0050,2025-02-22,Call Center,False,Basic
INT_004451,CLI_000905,PRD_0021,2025-01-07,App Móvil,True,Classic
INT_004452,CLI_000064,PRD_0043,2025-04-26,Call Center,True,Classic
INT_004453,CLI_000379,PRD_0032,2024-10-18,Sucursal,False,Basic
INT_004454,CLI_000655,PRD_0001,2025-02-06,Call Center,False,Classic
INT_004455,CLI_000172,PRD_0025,2025-02-07,Digital,True,Premium
INT_004456,CLI_000129,PRD_0042,2025-03-07,App Móvil,True,Premium
INT_004457,CLI_000034,PRD_0029,2024-12-21,Call Center,False,Basic
INT_004458,CLI_000085,PRD_0028,2025-03-02,App Móvil,True,Classic
INT_004459,CLI_000810,PRD_0008,2025-07-24,Call Center,True,Premium
INT_004460,CLI_000791,PRD_0015,2025-05-02,App Móvil,False,Premium
INT_004461,CLI_000240,PRD_0043,2024-12-10,Digital,False,Premium
INT_004462,CLI_000708,PRD_0043,2025-07-30,Call Center,False,Basic
INT_004463,CLI_000394,PRD_0022,2024-12-18,App Móvil,False,Basic
INT_004464,CLI_000306,PRD_0038,2025-09-06,Sucursal,False,Basic
INT_004465,CLI_000405,PRD_0005,2025-03-16,App Móvil,False,Classic
INT_004466,CLI_000146,PRD_0010,2024-10-25,App Móvil,True,Premium
INT_004467,CLI_000487,PRD_0038,2025-01-11,Sucursal,True,Premium
INT_004468,CLI_000739,PRD_0010,2025-09-06,Digital,True,Classic
INT_004469,CLI_000427,PRD_0006,2025-05-18,App Móvil,True,Classic
INT_004470,CLI_000566,PRD_0037,2024-11-05,App Móvil,False,Classic
INT_004471,CLI_000921,PRD_0050,2024-12-03,Call Center,True,Basic
INT_004472,CLI_000850,PRD_0034,2025-05-08,Call Center,True,Classic
INT_004473,CLI_000875,PRD_0008,2024-10-15,Digital,True,Premium
INT_004474,CLI_000487,PRD_0039,2025-09-02,Sucursal,True,Premium
INT_004475,CLI_000227,PRD_0003,2024-12-08,Call Center,True,Basic
INT_004476,CLI_000221,PRD_0021,2025-09-06,Call Center,False,Classic
INT_004477,CLI_000605,PRD_0007,2025-01-12,Sucursal,False,Premium
INT_004478,CLI_000044,PRD_0043,2025-01-23,Digital,True,Basic
INT_004479,CLI_000474,PRD_0043,2024-10-23,Digital,True,Basic
INT_004480,CLI_000154,PRD_0021,2025-07-16,Digital,False,Classic
INT_004481,CLI_000152,PRD_0018,2025-04-27,Digital,True,Classic
INT_004482,CLI_000555,PRD_0049,2025-09-30,Call Center,False,Basic
INT_004483,CLI_000113,PRD_0006,2024-11-18,Digital,False,Basic
INT_004484,CLI_000811,PRD_0024,2025-08-06,Digital,False,Basic
INT_004485,CLI_000966,PRD_0023,2025-07-17,Sucursal,True,Classic
INT_004486,CLI_000366,PRD_0037,2025-08-03,Digital,False,Classic
INT_004487,CLI_000855,PRD_0033,2025-05-30,Digital,False,Classic
INT_004488,CLI_000198,PRD_0025,2025-02-03,Call Center,True,Basic
INT_004489,CLI_000849,PRD_0005,2025-01-18,App Móvil,True,Classic
INT_004490,CLI_000599,PRD_0003,2025-09-05,Digital,True,Premium
INT_004491,CLI_000954,PRD_0015,2025-05-03,Sucursal,False,Basic
INT_004492,CLI_000107,PRD_0034,2025-07-01,Call Center,False,Classic
INT_004493,CLI_000632,PRD_0002,2024-12-28,Sucursal,False,Basic
INT_004494,CLI_000639,PRD_0018,2024-11-24,Sucursal,True,Classic
INT_004495,CLI_000627,PRD_0039,2024-11-01,Sucursal,False,Classic
INT_004496,CLI_000099,PRD_0001,2025-02-24,Digital,True,Premium
INT_004497,CLI_000885,PRD_0036,2025-09-22,Sucursal,True,Basic
INT_004498,CLI_000039,PRD_0044,2024-11-01,Sucursal,True,Classic
INT_004499,CLI_000551,PRD_0010,2025-01-15,Sucursal,True,Classic
INT_004500,CLI_000518,PRD_0019,2024-12-28,Call Center,False,Basic
INT_004501,CLI_000064,PRD_0022,2025-01-31,Call Center,True,Classic
INT_004502,CLI_000389,PRD_0029,2024-10-27,Sucursal,False,Basic
INT_004503,CLI_000669,PRD_0022,2024-12-06,App Móvil,True,Premium
INT_004504,CLI_000525,PRD_0011,2024-10-27,App Móvil,False,Basic
INT_004505,CLI_000060,PRD_0039,2025-03-20,Sucursal,True,Classic
INT_004506,CLI_000948,PRD_0047,2025-08-10,App Móvil,False,Basic
INT_004507,CLI_000732,PRD_0027,2025-02-28,App Móvil,False,Basic
INT_004508,CLI_000853,PRD_0035,2025-05-11,Call Center,True,Classic
INT_004509,CLI_000108,PRD_0050,2024-12-19,Digital,False,Basic
INT_004510,CLI_000115,PRD_0031,2024-12-10,Sucursal,True,Classic
INT_004511,CLI_000387,PRD_0025,2024-11-07,Call Center,True,Classic
INT_004512,CLI_000347,PRD_0040,2024-11-01,Call Center,False,Classic
INT_004513,CLI_000739,PRD_0048,2025-09-12,Digital,False,Classic
INT_004514,CLI_000345,PRD_0025,2025-04-05,Digital,False,Classic
INT_004515,CLI_000333,PRD_0048,2025-02-06,Call Center,False,Premium
INT_004516,CLI_000008,PRD_0012,2025-02-11,App Móvil,False,Basic
INT_004517,CLI_000669,PRD_0008,2025-07-14,App Móvil,True,Premium
INT_004518,CLI_000976,PRD_0048,2025-01-19,Sucursal,False,Classic
INT_004519,CLI_000020,PRD_0022,2024-10-07,Digital,True,Classic
INT_004520,CLI_000213,PRD_0039,2025-01-14,App Móvil,False,Classic
INT_004521,CLI_000848,PRD_0017,2024-11-02,Call Center,True,Basic
INT_004522,CLI_000739,PRD_0020,2024-11-02,Digital,True,Classic
INT_004523,CLI_000923,PRD_0031,2025-04-13,Sucursal,False,Basic
INT_004524,CLI_000157,PRD_0004,2025-07-24,Sucursal,False,Classic
INT_004525,CLI_000985,PRD_0004,2024-10-31,App Móvil,False,Basic
INT_004526,CLI_000038,PRD_0012,2025-03-16,App Móvil,True,Premium
INT_004527,CLI_000477,PRD_0018,2024-11-07,Digital,True,Premium
INT_004528,CLI_000223,PRD_0019,2025-02-04,Digital,True,Premium
INT_004529,CLI_000838,PRD_0032,2025-07-03,Digital,False,Classic
INT_004530,CLI_000197,PRD_0013,2025-01-17,Call Center,False,Basic
INT_004531,CLI_000011,PRD_0044,2025-01-07,Call Center,False,Premium
INT_004532,CLI_000172,PRD_0010,2024-10-11,Digital,True,Premium
INT_004533,CLI_000597,PRD_0004,2024-12-10,Digital,True,Classic
INT_004534,CLI_000399,PRD_0017,2024-11-21,App Móvil,False,Basic
INT_004535,CLI_000605,PRD_0017,2025-08-30,Sucursal,False,Premium
INT_004536,CLI_000388,PRD_0037,2025-07-14,App Móvil,True,Premium
INT_004537,CLI_000152,PRD_0045,2024-10-28,Digital,True,Classic
INT_004538,CLI_000613,PRD_0006,2024-10-21,App Móvil,True,Classic
INT_004539,CLI_000017,PRD_0049,2025-06-07,App Móvil,True,Classic
INT_004540,CLI_000672,PRD_0001,2025-06-04,Digital,False,Basic
INT_004541,CLI_000292,PRD_0017,2025-07-06,Call Center,True,Premium
INT_004542,CLI_000425,PRD_0033,2025-03-21,Sucursal,False,Premium
INT_004543,CLI_000272,PRD_0023,2025-03-02,Call Center,False,Basic
INT_004544,CLI_000331,PRD_0012,2025-09-02,Call Center,False,Classic
INT_004545,CLI_000464,PRD_0013,2025-08-06,Call Center,False,Classic
INT_004546,CLI_000124,PRD_0038,2025-08-27,Digital,True,Premium
INT_004547,CLI_000656,PRD_0004,2025-03-26,Digital,True,Premium
INT_004548,CLI_000059,PRD_0003,2025-09-18,Sucursal,True,Premium
INT_004549,CLI_000207,PRD_0007,2025-04-22,App Móvil,False,Premium
INT_004550,CLI_000038,PRD_0031,2025-02-15,App Móvil,True,Premium
INT_004551,CLI_000833,PRD_0050,2024-11-11,Digital,True,Premium
INT_004552,CLI_000958,PRD_0007,2025-06-23,App Móvil,False,Premium
INT_004553,CLI_000009,PRD_0035,2025-01-25,Call Center,True,Classic
INT_004554,CLI_000721,PRD_0017,2025-05-10,Digital,False,Basic
INT_004555,CLI_000150,PRD_0017,2025-07-13,Sucursal,True,Classic
INT_004556,CLI_000332,PRD_0011,2025-01-06,Digital,False,Basic
INT_004557,CLI_000616,PRD_0007,2025-06-27,Call Center,False,Basic
INT_004558,CLI_000573,PRD_0003,2025-09-21,Call Center,True,Classic
INT_004559,CLI_000723,PRD_0043,2024-10-26,Digital,True,Premium
INT_004560,CLI_000147,PRD_0003,2025-09-16,Digital,True,Classic
INT_004561,CLI_000734,PRD_0016,2025-10-01,App Móvil,False,Classic
INT_004562,CLI_000347,PRD_0003,2025-03-09,Call Center,True,Classic
INT_004563,CLI_000330,PRD_0042,2025-08-28,Sucursal,False,Classic
INT_004564,CLI_000048,PRD_0033,2024-10-19,App Móvil,True,Classic
INT_004565,CLI_000645,PRD_0023,2024-11-09,Digital,False,Premium
INT_004566,CLI_000738,PRD_0026,2025-06-28,Call Center,False,Basic
INT_004567,CLI_000250,PRD_0008,2024-12-15,Sucursal,False,Basic
INT_004568,CLI_000185,PRD_0035,2025-01-20,Call Center,False,Classic
INT_004569,CLI_000687,PRD_0012,2024-11-21,Sucursal,True,Classic
INT_004570,CLI_000505,PRD_0002,2025-07-25,Digital,False,Classic
INT_004571,CLI_000129,PRD_0045,2025-02-21,App Móvil,False,Premium
INT_004572,CLI_000264,PRD_0045,2025-03-25,Sucursal,False,Classic
INT_004573,CLI_000452,PRD_0048,2024-12-16,Sucursal,False,Classic
INT_004574,CLI_000328,PRD_0028,2025-01-12,App Móvil,True,Classic
INT_004575,CLI_000695,PRD_0030,2025-08-04,App Móvil,True,Premium
INT_004576,CLI_000579,PRD_0020,2025-09-07,Digital,False,Classic
INT_004577,CLI_000007,PRD_0048,2025-04-17,Digital,False,Premium
INT_004578,CLI_000864,PRD_0019,2025-05-08,Digital,True,Classic
INT_004579,CLI_000940,PRD_0024,2025-05-28,Call Center,False,Classic
INT_004580,CLI_000557,PRD_0040,2025-04-03,Digital,True,Premium
INT_004581,CLI_000638,PRD_0011,2025-07-15,App Móvil,True,Classic
INT_004582,CLI_000136,PRD_0048,2025-08-26,Sucursal,False,Classic
INT_004583,CLI_000419,PRD_0015,2025-06-02,App Móvil,False,Classic
INT_004584,CLI_000778,PRD_0043,2024-11-25,Digital,False,Basic
INT_004585,CLI_000643,PRD_0020,2025-03-13,Sucursal,False,Classic
INT_004586,CLI_000739,PRD_0040,2024-12-28,Digital,False,Classic
INT_004587,CLI_000121,PRD_0018,2025-08-08,App Móvil,False,Basic
INT_004588,CLI_000081,PRD_0025,2025-05-22,Digital,False,Basic
INT_004589,CLI_000416,PRD_0031,2025-09-17,Sucursal,False,Classic
INT_004590,CLI_001000,PRD_0035,2025-05-23,Call Center,True,Classic
INT_004591,CLI_000262,PRD_0024,2025-09-03,App Móvil,True,Basic
INT_004592,CLI_000619,PRD_0040,2024-12-27,App Móvil,True,Basic
INT_004593,CLI_000792,PRD_0050,2025-04-18,Sucursal,False,Classic
INT_004594,CLI_000142,PRD_0006,2024-10-29,Call Center,False,Classic
INT_004595,CLI_000871,PRD_0014,2025-09-02,Digital,False,Classic
INT_004596,CLI_000390,PRD_0041,2025-08-27,Sucursal,True,Basic
INT_004597,CLI_000899,PRD_0038,2024-12-19,App Móvil,False,Premium
INT_004598,CLI_000904,PRD_0013,2024-10-09,Sucursal,False,Classic
INT_004599,CLI_000573,PRD_0002,2025-09-15,Call Center,False,Classic
INT_004600,CLI_000656,PRD_0045,2025-08-28,Digital,True,Premium
INT_004601,CLI_000091,PRD_0014,2024-12-01,Digital,False,Premium
INT_004602,CLI_000071,PRD_0014,2025-08-23,App Móvil,False,Basic
INT_004603,CLI_000271,PRD_0044,2025-01-31,App Móvil,False,Basic
INT_004604,CLI_000541,PRD_0018,2025-05-18,Sucursal,False,Basic
INT_004605,CLI_000941,PRD_0042,2025-08-11,Sucursal,False,Classic
INT_004606,CLI_000861,PRD_0032,2025-01-17,Sucursal,True,Basic
INT_004607,CLI_000608,PRD_0017,2025-04-07,Call Center,True,Classic
INT_004608,CLI_000287,PRD_0022,2025-05-01,Sucursal,True,Classic
INT_004609,CLI_000506,PRD_0035,2025-06-09,App Móvil,False,Premium
INT_004610,CLI_000916,PRD_0037,2025-09-05,App Móvil,True,Classic
INT_004611,CLI_000660,PRD_0017,2025-06-25,Sucursal,True,Classic
INT_004612,CLI_000511,PRD_0026,2025-03-23,App Móvil,False,Classic
INT_004613,CLI_000697,PRD_0013,2025-09-24,Sucursal,False,Classic
INT_004614,CLI_000314,PRD_0002,2025-09-07,Digital,False,Basic
INT_004615,CLI_000659,PRD_0012,2025-03-24,Call Center,True,Classic
INT_004616,CLI_000118,PRD_0010,2025-02-25,Call Center,False,Premium
INT_004617,CLI_000659,PRD_0018,2024-12-26,Call Center,False,Classic
INT_004618,CLI_000967,PRD_0008,2025-02-21,Digital,True,Basic
INT_004619,CLI_000614,PRD_0041,2024-11-22,Sucursal,True,Premium
INT_004620,CLI_000652,PRD_0011,2025-03-29,Sucursal,False,Classic
INT_004621,CLI_000430,PRD_0014,2025-04-11,Digital,True,Premium
INT_004622,CLI_000226,PRD_0020,2025-09-04,Digital,False,Classic
INT_004623,CLI_000360,PRD_0043,2025-08-17,Digital,True,Classic
INT_004624,CLI_000155,PRD_0036,2025-06-09,App Móvil,False,Basic
INT_004625,CLI_000283,PRD_0041,2025-01-02,Call Center,True,Classic
INT_004626,CLI_000486,PRD_0002,2025-09-26,Sucursal,False,Basic
INT_004627,CLI_000809,PRD_0009,2025-05-29,App Móvil,False,Classic
INT_004628,CLI_000898,PRD_0006,2025-08-25,Digital,False,Basic
INT_004629,CLI_000257,PRD_0040,2025-02-21,Sucursal,True,Basic
INT_004630,CLI_000256,PRD_0026,2025-09-11,Call Center,True,Classic
INT_004631,CLI_000920,PRD_0007,2024-11-29,Digital,True,Premium
INT_004632,CLI_000427,PRD_0045,2025-05-31,App Móvil,False,Classic
INT_004633,CLI_000176,PRD_0024,2025-07-29,Call Center,False,Premium
INT_004634,CLI_000364,PRD_0014,2025-01-31,Sucursal,False,Classic
INT_004635,CLI_000443,PRD_0027,2024-11-01,Call Center,False,Classic
INT_004636,CLI_000474,PRD_0002,2025-05-28,Digital,True,Basic
INT_004637,CLI_000314,PRD_0037,2025-06-20,Digital,False,Basic
INT_004638,CLI_000787,PRD_0003,2025-04-04,App Móvil,False,Classic
INT_004639,CLI_000121,PRD_0012,2025-06-13,App Móvil,False,Basic
INT_004640,CLI_000116,PRD_0019,2025-05-02,Digital,False,Basic
INT_004641,CLI_000263,PRD_0011,2024-12-25,Sucursal,False,Premium
INT_004642,CLI_000548,PRD_0030,2024-11-03,Call Center,True,Classic
INT_004643,CLI_000730,PRD_0040,2025-05-20,App Móvil,True,Premium
INT_004644,CLI_000670,PRD_0023,2024-12-30,App Móvil,True,Classic
INT_004645,CLI_000132,PRD_0039,2025-09-06,Call Center,False,Classic
INT_004646,CLI_000703,PRD_0034,2025-03-07,Sucursal,True,Classic
INT_004647,CLI_000400,PRD_0035,2024-11-19,Sucursal,False,Basic
